step,loss,direction_accuracy,token_accuracy,tau,learning_rate,timestamp
123000,3.7027770185470583,0.5484085087776184,0.1077994122505188,0.0,2.859303765661621e-05,2025-08-22T08:43:55.638363
123500,3.7110903553962706,0.5469427552223206,0.10551761189103126,0.0,2.8476336958108513e-05,2025-08-22T08:46:02.829532
124000,3.6948237104415895,0.5472573335170746,0.10589236712455749,0.0,2.835536400936554e-05,2025-08-22T08:48:10.053098
124500,3.7016013379096986,0.5503307204246521,0.10848483285307885,0.0,2.8230176386959007e-05,2025-08-22T08:50:17.243767
125000,3.7039122495651244,0.5505518559217453,0.10870792485773563,0.0,2.810083367341705e-05,2025-08-22T08:52:24.457253
125500,3.7038894271850586,0.551051855802536,0.10847553731501103,0.0,2.7967397428866135e-05,2025-08-22T08:54:33.305356
126000,3.6888151845932007,0.5528928517103195,0.1108052828013897,0.0,2.7829931161731787e-05,2025-08-22T08:56:40.603540
126500,3.69161745595932,0.5509907004833221,0.10954892279207706,0.0,2.7688500298512006e-05,2025-08-22T08:58:47.921125
127000,3.6857086205482483,0.5490332635641098,0.10780821831524372,0.0,2.7543172152637825e-05,2025-08-22T09:00:55.229410
127500,3.682380346298218,0.5530802304744721,0.11303424565494061,0.0,2.7394015892435733e-05,2025-08-22T09:03:02.505441
128000,3.6611340460777284,0.5540454961061477,0.1143150678575039,0.0,2.7241102508207298e-05,2025-08-22T09:05:09.826544
128500,3.6697195596694945,0.5541849275827407,0.11436496977508068,0.0,2.7084504778441668e-05,2025-08-22T09:07:17.129352
129000,3.6565738863945008,0.5540376662015914,0.11504745498299598,0.0,2.6924297235176896e-05,2025-08-22T09:09:24.414375
129500,3.6611150999069215,0.5550694668292999,0.11479451954364776,0.0,2.676055612852677e-05,2025-08-22T09:11:31.743930
130000,3.6533498373031614,0.5571081182956695,0.11943933393061161,0.0,2.6593359390389865e-05,2025-08-22T09:13:39.078451
130500,3.6552815470695497,0.5556585078239441,0.11626614381372928,0.0,2.642278659735819e-05,2025-08-22T09:15:47.879710
131000,3.665783607006073,0.5553184893131257,0.11774021422117949,0.0,2.6248918932843038e-05,2025-08-22T09:17:55.103740
131500,3.633916247844696,0.5563610521554947,0.11997651575505733,0.0,2.607183914843607e-05,2025-08-22T09:20:02.332318
132000,3.649853222370148,0.5537680984735489,0.11782631987333297,0.0,2.589163152452406e-05,2025-08-22T09:22:09.522058
132500,3.646839500904083,0.5579975498914719,0.1191433452218771,0.0,2.5708381830175983e-05,2025-08-22T09:24:16.751421
133000,3.6442438764572143,0.5586702499389649,0.12037475427985192,0.0,2.552217728232157e-05,2025-08-22T09:26:23.944065
133500,3.644526951313019,0.5575303280353546,0.12024217155575752,0.0,2.53331065042408e-05,2025-08-22T09:28:31.179480
134000,3.629114134311676,0.5610538129806518,0.12385176010429859,0.0,2.5141259483383994e-05,2025-08-22T09:30:38.401409
134500,3.6153472051620485,0.5601986243724822,0.12388356095552444,0.0,2.4946727528542694e-05,2025-08-22T09:32:45.592658
135000,3.62237345790863,0.559794516324997,0.12481115368008613,0.0,2.474960322639157e-05,2025-08-22T09:34:52.809934
135500,3.610655502796173,0.5612426574230194,0.12594765084981918,0.0,2.4549980397422247e-05,2025-08-22T09:37:01.659205
136000,3.6138671097755433,0.5602788602113724,0.12464334532618522,0.0,2.4347954051289768e-05,2025-08-22T09:39:08.817500
136500,3.606021264076233,0.5627915797233581,0.12574853141605855,0.0,2.4143620341593187e-05,2025-08-22T09:41:16.044194
137000,3.608910610675812,0.5626844379901886,0.12549412827193737,0.0,2.3937076520111643e-05,2025-08-22T09:43:23.267976
137500,3.620441285133362,0.5622426575422287,0.1275435411632061,0.0,2.372842089051778e-05,2025-08-22T09:45:30.462082
138000,3.6098039898872374,0.5635097802877426,0.1278282770961523,0.0,2.351775276159054e-05,2025-08-22T09:47:37.710294
138500,3.5894588584899902,0.5661942224502563,0.13143346275389195,0.0,2.3305172399949542e-05,2025-08-22T09:49:44.916699
139000,3.583791169643402,0.5661027357578278,0.13255479343235493,0.0,2.309078098233361e-05,2025-08-22T09:51:52.103418
139500,3.5736564393043517,0.5668493102788925,0.13358855113387108,0.0,2.2874680547446134e-05,2025-08-22T09:53:59.320918
140000,3.5807082552909852,0.5652299369573593,0.1318928560614586,0.0,2.265697394739016e-05,2025-08-22T09:56:06.512119
140500,3.5710106868743896,0.5645322852134704,0.1334016624391079,0.0,2.2437764798716357e-05,2025-08-22T09:58:15.667741
141000,3.5612092351913454,0.568302344083786,0.13838062509894372,0.0,2.221715743310718e-05,2025-08-22T10:00:23.012156
141500,3.5578796248435975,0.5686521475315094,0.13726369771361352,0.0,2.1995256847720595e-05,2025-08-22T10:02:30.313670
142000,3.5683493542671205,0.5680039091110229,0.13463600689172744,0.0,2.1772168655217146e-05,2025-08-22T10:04:37.638296
142500,3.5564613671302796,0.5708380582332611,0.1386286680996418,0.0,2.1547999033494063e-05,2025-08-22T10:06:44.971295
143000,3.5338972635269164,0.572209389925003,0.14279647639393805,0.0,2.1322854675150287e-05,2025-08-22T10:08:52.261975
143500,3.5544481110572814,0.5716844383478165,0.13891193601489066,0.0,2.109684273670662e-05,2025-08-22T10:10:59.581505
144000,3.536176121711731,0.5716594861745834,0.14269422549009322,0.0,2.087007078760499e-05,2025-08-22T10:13:06.894204
144500,3.5366889853477477,0.5735856131315231,0.1419075334072113,0.0,2.0642646759011252e-05,2025-08-22T10:15:14.167474
145000,3.515722530841827,0.5744031262397766,0.14611790493130683,0.0,2.0414678892445757e-05,2025-08-22T10:17:21.488586
145500,3.5367675795555114,0.5732553774118423,0.1446472593098879,0.0,2.0186275688266303e-05,2025-08-22T10:19:30.370663
146000,3.5083283677101136,0.5739672160148621,0.14677103616297246,0.0,1.9957545854027803e-05,2025-08-22T10:21:37.557239
146500,3.5007570118904114,0.5772935373783111,0.15078766994178294,0.0,1.9728598252743384e-05,2025-08-22T10:23:44.801951
147000,3.477105670928955,0.5785900162458419,0.15368835458159447,0.0,1.9499541851071496e-05,2025-08-22T10:25:52.012060
147500,3.4945267963409425,0.5791878633499146,0.15303864844143392,0.0,1.9270485667453692e-05,2025-08-22T10:27:59.198678
148000,3.4858978395462037,0.5781086057424545,0.15164432349801063,0.0,1.904153872022772e-05,2025-08-22T10:30:06.438581
148500,3.479755625247955,0.58070596575737,0.15587181882560253,0.0,1.881280997574074e-05,2025-08-22T10:32:13.642701
149000,3.4835269508361817,0.5784544961452485,0.15398336467146873,0.0,1.8584408296487227e-05,2025-08-22T10:34:20.860533
149500,3.454497178077698,0.5816834598779679,0.1591188834607601,0.0,1.83564423892963e-05,2025-08-22T10:36:28.090059
150000,3.4738915257453917,0.5797602694034576,0.15655772894620895,0.0,1.8129020753593196e-05,2025-08-22T10:38:35.290019
150500,3.4550350198745727,0.5833693689107895,0.16005185790359974,0.0,1.7902251629759393e-05,2025-08-22T10:40:44.073229
151000,3.474519998550415,0.5817578239440918,0.1583732864111662,0.0,1.7676242947616067e-05,2025-08-22T10:42:51.243837
151500,3.4775914721488954,0.5815166296958924,0.15879451936483382,0.0,1.7451102275055327e-05,2025-08-22T10:44:58.379730
152000,3.4324725828170775,0.5866276876926422,0.16475097694993018,0.0,1.722693676684373e-05,2025-08-22T10:47:05.542838
152500,3.437294578552246,0.5875244574546814,0.1657020537406206,0.0,1.700385311362242e-05,2025-08-22T10:49:12.703028
153000,3.4267992243766785,0.5864197610616684,0.16723727840185165,0.0,1.6781957491128167e-05,2025-08-22T10:51:19.829754
153500,3.4334431233406066,0.5877847321033478,0.166268100425601,0.0,1.6561355509659454e-05,2025-08-22T10:53:26.994270
154000,3.413211709022522,0.587804789185524,0.16767710271477698,0.0,1.634215216381169e-05,2025-08-22T10:55:34.166046
154500,3.408108524799347,0.5913649672269821,0.17222993995249272,0.0,1.612445178250548e-05,2025-08-22T10:57:41.321707
155000,3.412489799976349,0.588743635892868,0.17088356025516988,0.0,1.5908357979331725e-05,2025-08-22T10:59:48.512914
155500,3.397373405456543,0.5902720110416413,0.17300391249358654,0.0,1.5693973603237128e-05,2025-08-22T11:01:57.301130
156000,3.3984819264411925,0.5903326768875122,0.17182925525307655,0.0,1.5481400689573694e-05,2025-08-22T11:04:04.440351
156500,3.3834409623146056,0.5909814049005508,0.17615851141512395,0.0,1.5270740411535415e-05,2025-08-22T11:06:11.609997
157000,3.4252803297042846,0.5872612479925156,0.16742759178578853,0.0,1.506209303200531e-05,2025-08-22T11:08:18.757157
157500,3.387565188884735,0.5937059636116028,0.17691731771826744,0.0,1.485555785583574e-05,2025-08-22T11:10:25.912101
158000,3.3774926795959472,0.5938786643743516,0.1771536187082529,0.0,1.465123318258465e-05,2025-08-22T11:12:33.107382
158500,3.349178373336792,0.5971736750602722,0.18440655460953712,0.0,1.4449216259730321e-05,2025-08-22T11:14:40.251390
159000,3.3599316573143003,0.597129644036293,0.18259442108869553,0.0,1.4249603236386829e-05,2025-08-22T11:16:47.425609
159500,3.364080718040466,0.5966482346057892,0.1815650672018528,0.0,1.4052489117542286e-05,2025-08-22T11:18:54.605434
160000,3.3667085094451905,0.5950332629680634,0.17878130960464478,0.0,1.3857967718841592e-05,2025-08-22T11:21:01.721934
160500,3.3208728051185608,0.5991408963203431,0.19003130981326102,0.0,1.3666131621935288e-05,2025-08-22T11:23:10.470132
161000,3.3608906507492065,0.5969911887645721,0.1821179048717022,0.0,1.3477072130415691e-05,2025-08-22T11:25:17.642843
161500,3.3203934054374695,0.6018209352493286,0.19098825691640378,0.0,1.3290879226361337e-05,2025-08-22T11:27:24.743892
162000,3.317161409378052,0.6008811119794846,0.191626710832119,0.0,1.3107641527510383e-05,2025-08-22T11:29:31.915826
162500,3.320208477973938,0.5998634992837906,0.1900953996181488,0.0,1.2927446245083362e-05,2025-08-22T11:31:39.089920
163000,3.2875509099960327,0.6061090936660767,0.19892808103561402,0.0,1.2750379142275367e-05,2025-08-22T11:33:46.246822
163500,3.285273617744446,0.6045802307128906,0.19784637822210788,0.0,1.2576524493437405e-05,2025-08-22T11:35:53.428691
164000,3.308473990917206,0.6018297410011292,0.19171085943281652,0.0,1.2405965043966396e-05,2025-08-22T11:38:00.579789
164500,3.30014137506485,0.6036976475715637,0.19517563439905644,0.0,1.2238781970922819e-05,2025-08-22T11:40:07.733190
165000,3.2741865663528444,0.6078150643110275,0.20183903926610947,0.0,1.207505484439483e-05,2025-08-22T11:42:14.911896
165500,3.259528199195862,0.6077573335170746,0.20267465640604496,0.0,1.191486158962723e-05,2025-08-22T11:44:23.694021
166000,3.288696142196655,0.6051868834495544,0.19752446022629738,0.0,1.175827844993325e-05,2025-08-22T11:46:30.851287
166500,3.293948079109192,0.603868880391121,0.19748336420953275,0.0,1.1605379950406869e-05,2025-08-22T11:48:38.053253
167000,3.2530140585899354,0.6094554744958878,0.20561007679998874,0.0,1.145623886245291e-05,2025-08-22T11:50:45.203202
167500,3.2536962232589723,0.6104505829811097,0.20550293390452862,0.0,1.1310926169151783e-05,2025-08-22T11:52:52.385021
168000,3.2572782859802247,0.6094906989336014,0.20586790437996388,0.0,1.1169511031475389e-05,2025-08-22T11:54:59.557225
168500,3.25513635969162,0.6096105636358261,0.20645449949800967,0.0,1.1032060755370245e-05,2025-08-22T11:57:06.665641
169000,3.269574007511139,0.607492656826973,0.20170450007915497,0.0,1.0898640759723495e-05,2025-08-22T11:59:13.829485
169500,3.245758536338806,0.6102930493354798,0.20506457802653313,0.0,1.0769314545227063e-05,2025-08-22T12:01:20.994186
170000,3.2436205339431763,0.6099579213857651,0.20722015503048896,0.0,1.0644143664154768e-05,2025-08-22T12:03:28.112603
170500,3.2166611528396607,0.6147906019687652,0.21508512541651725,0.0,1.0523187691066765e-05,2025-08-22T12:05:37.051219
171000,3.263062267780304,0.6117240657806396,0.20701565393805504,0.0,1.0406504194455292e-05,2025-08-22T12:07:44.261994
171500,3.197558543205261,0.6157411890029907,0.21639970496296881,0.0,1.0294148709345178e-05,2025-08-22T12:09:51.459351
172000,3.1906619367599487,0.6178747501373291,0.2191873758584261,0.0,1.0186174710862185e-05,2025-08-22T12:11:58.689851
172500,3.2032914652824402,0.6141712287664414,0.21456898054480553,0.0,1.0082633588781735e-05,2025-08-22T12:14:05.905252
173000,3.2154757413864137,0.614901658654213,0.2153855166733265,0.0,9.983574623070175e-06,2025-08-22T12:16:13.114888
173500,3.1820197944641113,0.619269075512886,0.222307238727808,0.0,9.889044960430166e-06,2025-08-22T12:18:20.353250
174000,3.2091363759040834,0.615027393579483,0.2160234815478325,0.0,9.799089591861411e-06,2025-08-22T12:20:27.551607
174500,3.198486849784851,0.6162969628572464,0.21698678892850876,0.0,9.71375133124739e-06,2025-08-22T12:22:34.785177
175000,3.2261227436065676,0.6128948092460632,0.21015655417740345,0.0,9.633070794978242e-06,2025-08-22T12:24:42.021638
175500,3.193258671283722,0.6182734776735306,0.21973727801442147,0.0,9.557086382619596e-06,2025-08-22T12:26:50.829535
176000,3.1665112557411192,0.6201394280195236,0.22403522309660912,0.0,9.485834258636428e-06,2025-08-22T12:28:58.021932
176500,3.177964714050293,0.6170885472297668,0.21866536045074464,0.0,9.419348335180754e-06,2025-08-22T12:31:05.207916
177000,3.184186529159546,0.6194300343990325,0.22160029178857804,0.0,9.357660255951274e-06,2025-08-22T12:33:12.340049
177500,3.1444536662101745,0.6245821866989135,0.2318948125243187,0.0,9.300799381132681e-06,2025-08-22T12:35:19.500048
178000,3.201759919166565,0.6169334591627121,0.2175406048744917,0.0,9.24879277342182e-06,2025-08-22T12:37:26.662311
178500,3.1678400430679323,0.6207832629680634,0.22290019357204438,0.0,9.20166518514729e-06,2025-08-22T12:39:33.807387
179000,3.1395076198577883,0.625176610827446,0.2334217205643654,0.0,9.15943904648869e-06,2025-08-22T12:41:40.997773
179500,3.128227933883667,0.6237974511384964,0.23287671047449113,0.0,9.12213445480106e-06,2025-08-22T12:43:48.162702
180000,3.1307829566001892,0.6241335557699204,0.23109344214200975,0.0,9.089769165049632e-06,2025-08-22T12:45:55.281672
180500,3.117692331790924,0.6267592899799347,0.23643395102024078,0.0,9.062358581359432e-06,2025-08-22T12:48:04.096823
181000,3.1382868576049803,0.624143342256546,0.23023091769218446,0.0,9.039915749683744e-06,2025-08-22T12:50:11.262170
181500,3.0916825642585755,0.6304021471738815,0.24053228779137134,0.0,9.022451351594945e-06,2025-08-22T12:52:18.436832
182000,3.140989981174469,0.6241810132265091,0.23198678886890411,0.0,9.009973699200656e-06,2025-08-22T12:54:25.632968
182500,3.113886773586273,0.6279447115659714,0.23715802133083344,0.0,9.002488731187632e-06,2025-08-22T12:56:32.772149
183000,3.1176072902679444,0.6287421679496765,0.23845743441581727,0.0,2.9999999993058854e-05,2025-08-22T12:58:39.944179
183500,3.1079203453063964,0.6275924609899521,0.2361952036470175,0.0,2.9998257812051018e-05,2025-08-22T13:00:47.129641
184000,3.1516006007194517,0.6218664343357087,0.22632387295365333,0.0,2.9993045726396142e-05,2025-08-22T13:02:54.262520
184500,3.1635233101844786,0.6187436335086822,0.2224726009964943,0.0,2.998436545880292e-05,2025-08-22T13:05:01.463402
185000,3.1983853564262392,0.6150993093252182,0.2161174152046442,0.0,2.9972219878290343e-05,2025-08-22T13:07:08.617499
185500,3.1688371000289917,0.6198747510910034,0.22258218996226786,0.0,2.9956612999239357e-05,2025-08-22T13:09:17.444139
186000,3.2231850199699403,0.6134916781187058,0.21235763005912303,0.0,2.9937549980066068e-05,2025-08-22T13:11:24.647884
186500,3.2086687474250795,0.6138204448223114,0.21424021327495574,0.0,2.9915037121516758e-05,2025-08-22T13:13:31.853448
187000,3.2180066380500794,0.6159696631431579,0.21466584944725037,0.0,2.9889081864585346e-05,2025-08-22T13:15:39.043992
187500,3.2329266352653505,0.611279349565506,0.2084897244721651,0.0,2.9859692788053955e-05,2025-08-22T13:17:46.261933
188000,3.2138656172752382,0.6124481353759765,0.2122871802151203,0.0,2.98268796056575e-05,2025-08-22T13:19:53.494233
188500,3.225973977088928,0.6123502887487412,0.21147798238694668,0.0,2.9790653162873e-05,2025-08-22T13:22:00.662260
189000,3.207880476474762,0.6137490171194077,0.21472553624212742,0.0,2.9751025433334997e-05,2025-08-22T13:24:07.900808
189500,3.2062475028038024,0.6147891335487365,0.21551761101186276,0.0,2.970800951487794e-05,2025-08-22T13:26:15.103231
190000,3.241224189758301,0.6114368838071823,0.20946134853363038,0.0,2.9661619625207093e-05,2025-08-22T13:28:22.307302
190500,3.236640037536621,0.6115366891622543,0.20744862861931324,0.0,2.9611871097199254e-05,2025-08-22T13:30:31.406100
191000,3.2121939058303832,0.6135650641918182,0.21486594749987126,0.0,2.955878037383494e-05,2025-08-22T13:32:38.694845
191500,3.227384614467621,0.6122881550788879,0.21239334467053414,0.0,2.950236500276358e-05,2025-08-22T13:34:46.029539
192000,3.226611137866974,0.6139603676795959,0.21372015495598315,0.0,2.9442643630503644e-05,2025-08-22T13:36:53.344395
192500,3.200787519454956,0.6170719128847122,0.21950293381512165,0.0,2.9379635996279565e-05,2025-08-22T13:39:00.640188
193000,3.177964931488037,0.6185229901075363,0.2223899198025465,0.0,2.9313362925497498e-05,2025-08-22T13:41:07.968323
193500,3.1992691712379457,0.6163287630081177,0.21952397087216377,0.0,2.924384632286205e-05,2025-08-22T13:43:15.297188
194000,3.197564632892609,0.6156169234514236,0.21847651499509813,0.0,2.9171109165136304e-05,2025-08-22T13:45:22.579376
194500,3.2332622699737548,0.6115401123762131,0.2115190785974264,0.0,2.9095175493547488e-05,2025-08-22T13:47:29.894069
195000,3.1847257604598997,0.618191776394844,0.22496819791197778,0.0,2.901607040584084e-05,2025-08-22T13:49:37.229794
195500,3.1798913378715516,0.6201844383478164,0.2241937357187271,0.0,2.8933820047984225e-05,2025-08-22T13:51:46.062117
196000,3.212384057044983,0.6163918740749359,0.21628815880417823,0.0,2.884845160552633e-05,2025-08-22T13:53:53.410037
196500,3.1793947734832764,0.6195454955101013,0.22367465545237064,0.0,2.875999329461127e-05,2025-08-22T13:56:00.742866
197000,3.1887481775283812,0.6194403089284897,0.22224901974201203,0.0,2.866847435265247e-05,2025-08-22T13:58:08.055874
197500,3.179526428222656,0.6187910907268525,0.22394471441209315,0.0,2.8573925028669127e-05,2025-08-22T14:00:15.371927
198000,3.157505591392517,0.6222994091510773,0.2305073364377022,0.0,2.8476376573288214e-05,2025-08-22T14:02:22.671577
198500,3.1862650837898254,0.618621325969696,0.22516584981977938,0.0,2.8375861228415445e-05,2025-08-22T14:04:29.990160
199000,3.1542384042739866,0.6214001923799515,0.22817856954038143,0.0,2.8272412216578644e-05,2025-08-22T14:06:37.322062
199500,3.16669610452652,0.6216883516311645,0.22726858885586262,0.0,2.8166063729946966e-05,2025-08-22T14:08:44.615414
200000,3.1266144647598266,0.6247695636749268,0.23591193529963495,0.0,2.8056850919029632e-05,2025-08-22T14:10:51.962274
200500,3.1252297019958495,0.626328273653984,0.23681653434038163,0.0,2.7944809881057897e-05,2025-08-22T14:13:00.707097
201000,3.1420079407691954,0.6234760233163834,0.2328806242197752,0.0,2.7829977648054154e-05,2025-08-22T14:15:07.867917
201500,3.1357384672164916,0.6269892328977584,0.23785860833525657,0.0,2.771239217459201e-05,2025-08-22T14:17:15.081489
202000,3.142035705566406,0.6232788609266281,0.232794518917799,0.0,2.7592092325251485e-05,2025-08-22T14:19:22.298537
202500,3.0801003527641297,0.6322294476032257,0.24776907819509505,0.0,2.746911786177342e-05,2025-08-22T14:21:29.491968
203000,3.1044282236099243,0.6305993103981018,0.24512817820906638,0.0,2.7343509429917303e-05,2025-08-22T14:23:36.711830
203500,3.093639479637146,0.6327328715324402,0.24954598581790924,0.0,2.721530854602702e-05,2025-08-22T14:25:43.927774
204000,3.142088603973389,0.62417318546772,0.23305087910592556,0.0,2.708455758330875e-05,2025-08-22T14:27:51.121688
204500,3.1155568499565125,0.6263087034225464,0.2380572388470173,0.0,2.6951299757825685e-05,2025-08-22T14:29:58.347609
205000,3.061803141117096,0.6342671185731887,0.2527514651417732,0.0,2.6815579114214218e-05,2025-08-22T14:32:05.544084
205500,3.0731103358268737,0.6350063552856445,0.25171134786307814,0.0,2.6677440511126154e-05,2025-08-22T14:34:14.577219
206000,3.066424870967865,0.6342377650737763,0.25086447973549364,0.0,2.653692960640202e-05,2025-08-22T14:36:21.910063
206500,3.086448483943939,0.6311218147277832,0.24809197491407395,0.0,2.639409284198008e-05,2025-08-22T14:38:29.203423
207000,3.0413771290779112,0.6381991151571274,0.2593370820581913,0.0,2.624897742854628e-05,2025-08-22T14:40:36.536273
207500,3.0774785084724425,0.632204007267952,0.24839872628450393,0.0,2.6101631329930106e-05,2025-08-22T14:42:43.879804
208000,3.058913646221161,0.6347269998788834,0.2544951055943966,0.0,2.5952103247251438e-05,2025-08-22T14:44:51.201389
208500,3.060838146686554,0.6341575298309327,0.2530513677299023,0.0,2.5800442602823787e-05,2025-08-22T14:46:58.544082
209000,3.0367960033416748,0.637191775560379,0.2584138928949833,0.0,2.5646699523819144e-05,2025-08-22T14:49:05.853382
209500,3.0433999605178834,0.6364055714607239,0.25636447888612746,0.0,2.5490924825699822e-05,2025-08-22T14:51:13.123778
210000,3.049244303226471,0.6365048866271973,0.2563723076581955,0.0,2.5333169995422866e-05,2025-08-22T14:53:20.423503
210500,3.0413028349876403,0.6381996037960053,0.25876858881115916,0.0,2.5173487174422444e-05,2025-08-22T14:55:29.240095
211000,3.0120040640830994,0.6401223047971726,0.2647754385471344,0.0,2.501192914137599e-05,2025-08-22T14:57:36.412072
211500,3.0078324851989744,0.6433150639533997,0.26840655371546746,0.0,2.484854929475967e-05,2025-08-22T14:59:43.649678
212000,2.9774555792808535,0.6453825789690018,0.2725694698393345,0.0,2.4683401635199044e-05,2025-08-22T15:01:50.892534
212500,2.987688277721405,0.6429716194868088,0.2687211322784424,0.0,2.451654074762063e-05,2025-08-22T15:03:58.092432
213000,2.986235055446625,0.6429324805736542,0.2704129133224487,0.0,2.4348021783210433e-05,2025-08-22T15:06:05.307870
213500,3.0101602087020876,0.6423918739557266,0.26675293320417404,0.0,2.417790044118523e-05,2025-08-22T15:08:12.507073
214000,2.9840311017036436,0.6457387436628341,0.27291095644235613,0.0,2.400623295038278e-05,2025-08-22T15:10:19.693921
214500,2.9553759107589723,0.6487661406993867,0.27991829526424405,0.0,2.3833076050676953e-05,2025-08-22T15:12:26.940267
215000,2.976786264896393,0.6466545939445496,0.2736007809638977,0.0,2.365848697422395e-05,2025-08-22T15:14:34.145486
215500,2.957993751525879,0.6486805233955383,0.2811697630286217,0.0,2.3482523426545823e-05,2025-08-22T15:16:43.036382
216000,2.9304852561950683,0.6524285672903061,0.28489725786447523,0.0,2.330524356745754e-05,2025-08-22T15:18:50.229785
216500,2.963298137664795,0.6474075286388398,0.27758610366284847,0.0,2.312670599184388e-05,2025-08-22T15:20:57.373431
217000,2.9642736649513246,0.6480259237289429,0.2776428551673889,0.0,2.2946969710292543e-05,2025-08-22T15:23:04.529335
217500,2.935726668834686,0.651667804479599,0.28394813850522044,0.0,2.276609412958985e-05,2025-08-22T15:25:11.697279
218000,2.941218822479248,0.6501125195026398,0.28203130853176117,0.0,2.25841390330855e-05,2025-08-22T15:27:18.832150
218500,2.8843588180541992,0.6574461792707443,0.29799608466029165,0.0,2.2401164560932858e-05,2025-08-22T15:29:25.985322
219000,2.906567421913147,0.6541046915054322,0.2901908003091812,0.0,2.2217231190211324e-05,2025-08-22T15:31:33.163712
219500,2.8820868849754335,0.6579045946598053,0.29555283534526827,0.0,2.2032399714937322e-05,2025-08-22T15:33:40.312062
220000,2.9017359204292297,0.6560792531967163,0.29222847083210945,0.0,2.1846731225970535e-05,2025-08-22T15:35:47.523218
220500,2.9292866973876954,0.652098330616951,0.2862676105499268,0.0,2.166028709082205e-05,2025-08-22T15:37:56.364617
221000,2.9104963955879213,0.6540523443222046,0.2901893325448036,0.0,2.1473128933371045e-05,2025-08-22T15:40:03.583349
221500,2.882524128913879,0.6579001910686493,0.29647308990359306,0.0,2.1285318613496738e-05,2025-08-22T15:42:10.807262
222000,2.8644755840301515,0.659658017873764,0.3008493134379387,0.0,2.109691820663235e-05,2025-08-22T15:44:18.016074
222500,2.8312148294448853,0.6624153578281402,0.306075829744339,0.0,2.0907989983247795e-05,2025-08-22T15:46:25.244265
223000,2.8603224782943726,0.6605454944372177,0.3022930501699448,0.0,2.071859638826794e-05,2025-08-22T15:48:33.198029
223500,2.8059302055835724,0.6679642785787583,0.314074361294508,0.0,2.0528800020433175e-05,2025-08-22T15:50:40.544169
224000,2.82358239364624,0.6665523436069488,0.3122328742444515,0.0,2.0338663611609167e-05,2025-08-22T15:52:48.014462
224500,2.8085265889167785,0.6657309136390686,0.3134466707110405,0.0,2.0148250006052574e-05,2025-08-22T15:54:55.377468
225000,2.815308569431305,0.6662289564609527,0.31328913623094556,0.0,1.995762213963969e-05,2025-08-22T15:57:02.635140
225500,2.7979165329933164,0.6680704449415207,0.31530430284142497,0.0,1.9766843019064695e-05,2025-08-22T15:59:11.257204
226000,2.783000509738922,0.6702715212106705,0.3194970625340939,0.0,1.9575975701014613e-05,2025-08-22T16:01:18.668005
226500,2.797097620487213,0.6669178031682969,0.31569813841581346,0.0,1.9385083271327654e-05,2025-08-22T16:03:25.957466
227000,2.8090611438751223,0.6666815011501313,0.3128904081285,0.0,1.919422882414198e-05,2025-08-22T16:05:33.289923
227500,2.75624044752121,0.6734310111999512,0.32616046661138537,0.0,1.9003475441041707e-05,2025-08-22T16:07:40.597668
228000,2.7730604491233826,0.6701668264865875,0.32274804067611695,0.0,1.8812886170207035e-05,2025-08-22T16:09:47.862254
228500,2.746734168052673,0.6746922659873963,0.3282372771501541,0.0,1.862252400557549e-05,2025-08-22T16:11:55.188635
229000,2.7128700971603394,0.6783444176912308,0.3368385493457317,0.0,1.8432451866020982e-05,2025-08-22T16:14:02.490507
229500,2.7595376605987547,0.674011736035347,0.3287167294025421,0.0,1.824273257455778e-05,2025-08-22T16:16:09.776031
230000,2.7583703236579895,0.6742040061950684,0.3265332651436329,0.0,1.8053428837576125e-05,2025-08-22T16:18:17.090079
230500,2.731819095849991,0.6765166300535203,0.33229794254899025,0.0,1.7864603224116346e-05,2025-08-22T16:20:26.190822
231000,2.7347917160987856,0.6751482348442077,0.33221966540813447,0.0,1.7676318145188496e-05,2025-08-22T16:22:33.630051
231500,2.725091751337051,0.6768727927207947,0.3337950074374676,0.0,1.7488635833144063e-05,2025-08-22T16:24:41.055234
232000,2.742755264759064,0.674253910779953,0.32882827559113503,0.0,1.730161832110688e-05,2025-08-22T16:26:48.420272
232500,2.6491949927806853,0.6854055718183517,0.3513253400027752,0.0,1.711532742246976e-05,2025-08-22T16:28:55.861813
233000,2.687738070011139,0.6824422652721405,0.3424735782146454,0.0,1.692982471046385e-05,2025-08-22T16:31:03.263567
233500,2.6761004655361176,0.6826800347566605,0.34384490916132926,0.0,1.6745171497807315e-05,2025-08-22T16:33:10.624612
234000,2.6756890351772307,0.6824354161024093,0.3456404082775116,0.0,1.656142881644014e-05,2025-08-22T16:35:18.040158
234500,2.6808641169071197,0.6841790578365325,0.3460616409480572,0.0,1.637865739735172e-05,2025-08-22T16:37:27.629444
235000,2.6350302097797393,0.688858116388321,0.3564178053736687,0.0,1.6196917650507958e-05,2025-08-22T16:39:35.669290
235500,2.636802865743637,0.6881707388162613,0.35512181735038756,0.0,1.6016269644884434e-05,2025-08-22T16:41:46.162136
236000,2.6571312930583955,0.6848595840930939,0.34958316734433176,0.0,1.583677308861229e-05,2025-08-22T16:43:54.875270
236500,2.608406512498856,0.6910313054323196,0.36251565217971804,0.0,1.5658487309243378e-05,2025-08-22T16:46:07.243836
